id,tracks$items$track.name,release,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
5pSABKjzF5rzZA1hpyDvwn,IZANA,2020-01-22,23,0.494,0.97,11,-3.505,0,0.0432,4.48e-5,0.881,0.199,0.257,110.992,audio_features,spotify:track:5pSABKjzF5rzZA1hpyDvwn,https://api.spotify.com/v1/tracks/5pSABKjzF5rzZA1hpyDvwn,https://api.spotify.com/v1/audio-analysis/5pSABKjzF5rzZA1hpyDvwn,122164,4
5qHQfFAzzhtnM4ZuSIGDfN,BADTEK - Extended,2021-05-25,22,0.428,0.991,1,-5.049,1,0.097,6.78e-6,0.816,0.153,0.366,94.982,audio_features,spotify:track:5qHQfFAzzhtnM4ZuSIGDfN,https://api.spotify.com/v1/tracks/5qHQfFAzzhtnM4ZuSIGDfN,https://api.spotify.com/v1/audio-analysis/5qHQfFAzzhtnM4ZuSIGDfN,216000,4
5SvAkb0BkxwKSGRlsIX1ng,Iconoclast,2019-10-27,0,0.171,0.944,5,-5.492,0,0.0396,6.95e-6,0.841,0.113,0.669,140.06,audio_features,spotify:track:5SvAkb0BkxwKSGRlsIX1ng,https://api.spotify.com/v1/tracks/5SvAkb0BkxwKSGRlsIX1ng,https://api.spotify.com/v1/audio-analysis/5SvAkb0BkxwKSGRlsIX1ng,126080,4
5vswidzVXINF5tO1GUSCUy,vsキミ戦争,2019-10-27,0,0.665,0.886,5,-2.81,1,0.0336,0.381,0,0.0249,0.943,93.53,audio_features,spotify:track:5vswidzVXINF5tO1GUSCUy,https://api.spotify.com/v1/tracks/5vswidzVXINF5tO1GUSCUy,https://api.spotify.com/v1/audio-analysis/5vswidzVXINF5tO1GUSCUy,127670,4
61l97hLPnnNtehYcodZRon,next to you,2019-10-27,0,0.407,0.958,5,-4.066,0,0.0461,0.00458,9.98e-5,0.3,0.483,164.955,audio_features,spotify:track:61l97hLPnnNtehYcodZRon,https://api.spotify.com/v1/tracks/61l97hLPnnNtehYcodZRon,https://api.spotify.com/v1/audio-analysis/61l97hLPnnNtehYcodZRon,135000,4
62N1SzWURLfJyZp5oB7sDC,Libertas,2020-10-26,31,0.436,0.991,9,-3.454,0,0.263,3.29e-5,0.816,0.334,0.52,159.952,audio_features,spotify:track:62N1SzWURLfJyZp5oB7sDC,https://api.spotify.com/v1/tracks/62N1SzWURLfJyZp5oB7sDC,https://api.spotify.com/v1/audio-analysis/62N1SzWURLfJyZp5oB7sDC,133500,4
67cWGkhp47wUC13PBb1B09,Genesis,2019-10-27,0,0.621,0.957,8,-5.317,0,0.0545,0.0115,0.0184,0.162,0.613,131.991,audio_features,spotify:track:67cWGkhp47wUC13PBb1B09,https://api.spotify.com/v1/tracks/67cWGkhp47wUC13PBb1B09,https://api.spotify.com/v1/audio-analysis/67cWGkhp47wUC13PBb1B09,135750,4
69hKhwyIzI52j8tuvY7dAx,Aegleseeker,2021-05-27,22,0.41,0.917,1,-4.664,0,0.121,0.00548,0.142,0.0657,0.119,116.938,audio_features,spotify:track:69hKhwyIzI52j8tuvY7dAx,https://api.spotify.com/v1/tracks/69hKhwyIzI52j8tuvY7dAx,https://api.spotify.com/v1/audio-analysis/69hKhwyIzI52j8tuvY7dAx,149746,4
6Af62sypI5xnCqX9QgxkAs,Alexandrite - Extended Mix,2020-08-12,12,0.401,0.995,5,-4.898,0,0.148,1.93e-5,0.901,0.372,0.0822,145.967,audio_features,spotify:track:6Af62sypI5xnCqX9QgxkAs,https://api.spotify.com/v1/tracks/6Af62sypI5xnCqX9QgxkAs,https://api.spotify.com/v1/audio-analysis/6Af62sypI5xnCqX9QgxkAs,396200,4
6Aj2Pfk9Tyq2l9oGzkchhp,Give Me a Nightmare,2020-05-30,16,0.515,0.918,6,-5.417,1,0.0546,0.0176,0.0165,0.363,0.464,94.885,audio_features,spotify:track:6Aj2Pfk9Tyq2l9oGzkchhp,https://api.spotify.com/v1/tracks/6Aj2Pfk9Tyq2l9oGzkchhp,https://api.spotify.com/v1/audio-analysis/6Aj2Pfk9Tyq2l9oGzkchhp,159158,4
6BDUdwOnjVTGWJbsbOcm9V,Gekka,2017-12-25,35,0.545,0.933,8,-4.692,0,0.0659,8.58e-5,0.431,0.0474,0.496,132,audio_features,spotify:track:6BDUdwOnjVTGWJbsbOcm9V,https://api.spotify.com/v1/tracks/6BDUdwOnjVTGWJbsbOcm9V,https://api.spotify.com/v1/audio-analysis/6BDUdwOnjVTGWJbsbOcm9V,370776,4
6bHaS4HXtOSh5yUinofdzu,Oshama Scramble! (uncut edition),2016-03-09,0,0.459,0.999,1,-3.23,1,0.0848,3.14e-4,0.383,0.362,0.198,94.975,audio_features,spotify:track:6bHaS4HXtOSh5yUinofdzu,https://api.spotify.com/v1/tracks/6bHaS4HXtOSh5yUinofdzu,https://api.spotify.com/v1/audio-analysis/6bHaS4HXtOSh5yUinofdzu,254868,4
