id,tracks$items$track.name,release,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
3PfIrDoz19wz7qK7tYeu62,Don't Start Now,2020-03-27,81,0.793,0.793,11,-4.521,0,0.083,0.0123,0,0.0951,0.679,123.95,audio_features,spotify:track:3PfIrDoz19wz7qK7tYeu62,https://api.spotify.com/v1/tracks/3PfIrDoz19wz7qK7tYeu62,https://api.spotify.com/v1/audio-analysis/3PfIrDoz19wz7qK7tYeu62,183290,4
3U4isOIWM3VvDubwSI3y7a,All of Me,2013-08-30,84,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,audio_features,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4
40gooTta3y4FgzXaMOGDJL,I Can't Help But Feel,2022-04-01,70,0.722,0.706,1,-4.552,0,0.0314,0.328,0,0.108,0.715,114.983,audio_features,spotify:track:40gooTta3y4FgzXaMOGDJL,https://api.spotify.com/v1/tracks/40gooTta3y4FgzXaMOGDJL,https://api.spotify.com/v1/audio-analysis/40gooTta3y4FgzXaMOGDJL,178781,4
43zdsphuZLzwA9k4DJhU0I,when the party's over,2019-03-29,80,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-5,0.0897,0.198,82.642,audio_features,spotify:track:43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,196077,4
4Aep3WGBQlpbKXkW7kfqcU,See You Again (feat. Charlie Puth),2015-03-17,55,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-6,0.0649,0.283,80.025,audio_features,spotify:track:4Aep3WGBQlpbKXkW7kfqcU,https://api.spotify.com/v1/tracks/4Aep3WGBQlpbKXkW7kfqcU,https://api.spotify.com/v1/audio-analysis/4Aep3WGBQlpbKXkW7kfqcU,229526,4
4cktbXiXOapiLBMprHFErI,Memories,2021-06-11,84,0.775,0.327,11,-7.241,1,0.0557,0.841,0,0.0821,0.595,91.05,audio_features,spotify:track:4cktbXiXOapiLBMprHFErI,https://api.spotify.com/v1/tracks/4cktbXiXOapiLBMprHFErI,https://api.spotify.com/v1/audio-analysis/4cktbXiXOapiLBMprHFErI,189486,4
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),2021-03-26,84,0.701,0.716,7,-3.671,0,0.0361,0.174,0,0.324,0.732,91.007,audio_features,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,https://api.spotify.com/v1/tracks/4jPy3l0RUwlUI9T5XHBW2m,https://api.spotify.com/v1/audio-analysis/4jPy3l0RUwlUI9T5XHBW2m,140533,4
4klfofDtfuOzzqZ5luSJcO,"Be U (216 Hz) (feat. iann dior) - Inspired by ""Maejor Frequency""",2022-04-01,59,0.549,0.757,9,-4.707,1,0.0277,0.0342,1.66e-5,0.0801,0.348,82.936,audio_features,spotify:track:4klfofDtfuOzzqZ5luSJcO,https://api.spotify.com/v1/tracks/4klfofDtfuOzzqZ5luSJcO,https://api.spotify.com/v1/audio-analysis/4klfofDtfuOzzqZ5luSJcO,234851,4
4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,2016-08-05,0,0.476,0.718,8,-5.309,1,0.0576,0.0784,1.02e-5,0.122,0.142,199.864,audio_features,spotify:track:4pdPtRcBmOSQDlJ3Fk945m,https://api.spotify.com/v1/tracks/4pdPtRcBmOSQDlJ3Fk945m,https://api.spotify.com/v1/audio-analysis/4pdPtRcBmOSQDlJ3Fk945m,205947,4
4u7EnebtmKWzUH433cf5Qv,Bohemian Rhapsody - Remastered 2011,1975-11-21,80,0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,audio_features,spotify:track:4u7EnebtmKWzUH433cf5Qv,https://api.spotify.com/v1/tracks/4u7EnebtmKWzUH433cf5Qv,https://api.spotify.com/v1/audio-analysis/4u7EnebtmKWzUH433cf5Qv,354320,4
