id,tracks$items$track.name,release,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
4FYfMgh9zWvdLIQVb4uu8k,Glitcher,2021-04-13,44,0.289,0.945,1,-3.824,1,0.43,0.0848,0.00951,0.171,0.421,175.146,audio_features,spotify:track:4FYfMgh9zWvdLIQVb4uu8k,https://api.spotify.com/v1/tracks/4FYfMgh9zWvdLIQVb4uu8k,https://api.spotify.com/v1/audio-analysis/4FYfMgh9zWvdLIQVb4uu8k,165956,4
4hzH1qG3EC3r40uXF48M3f,High,2020-12-31,46,0.583,0.761,2,-8.18,1,0.0502,0.0509,0.034,0.104,0.878,125.017,audio_features,spotify:track:4hzH1qG3EC3r40uXF48M3f,https://api.spotify.com/v1/tracks/4hzH1qG3EC3r40uXF48M3f,https://api.spotify.com/v1/audio-analysis/4hzH1qG3EC3r40uXF48M3f,105780,4
4I3xN34cLp3T78X5XDWr0o,Neo Pico,2021-02-07,33,0.712,0.914,7,-6.218,1,0.0468,0.173,0.54,0.0745,0.854,150.038,audio_features,spotify:track:4I3xN34cLp3T78X5XDWr0o,https://api.spotify.com/v1/tracks/4I3xN34cLp3T78X5XDWr0o,https://api.spotify.com/v1/audio-analysis/4I3xN34cLp3T78X5XDWr0o,113147,4
4Plh1E5k2rmuuk9OztrEMp,Pentafluoride,2021-05-27,26,0.787,0.94,4,-8.389,0,0.0446,0.0446,0.931,0.0797,0.694,110.043,audio_features,spotify:track:4Plh1E5k2rmuuk9OztrEMp,https://api.spotify.com/v1/tracks/4Plh1E5k2rmuuk9OztrEMp,https://api.spotify.com/v1/audio-analysis/4Plh1E5k2rmuuk9OztrEMp,91486,4
4vIsQb5PihLxxKzCeyXOg3,Final Boss,2021-07-30,47,0.738,0.846,11,-2.546,0,0.159,2.55e-4,0.575,0.076,0.574,130.007,audio_features,spotify:track:4vIsQb5PihLxxKzCeyXOg3,https://api.spotify.com/v1/tracks/4vIsQb5PihLxxKzCeyXOg3,https://api.spotify.com/v1/audio-analysis/4vIsQb5PihLxxKzCeyXOg3,214125,4
4XIbmYS9tvf5JY6oNFsQN4,Monster,2021-04-21,42,0.396,0.615,2,-8.834,1,0.0326,0.639,0.0152,0.0705,0.295,98.922,audio_features,spotify:track:4XIbmYS9tvf5JY6oNFsQN4,https://api.spotify.com/v1/tracks/4XIbmYS9tvf5JY6oNFsQN4,https://api.spotify.com/v1/audio-analysis/4XIbmYS9tvf5JY6oNFsQN4,177679,4
54keQfscRhmi4CVGOj1zDC,Casanova - Orenji Remix,2021-05-26,41,0.521,0.803,6,-8.06,0,0.128,0.02,0.0468,0.418,0.46,130.92,audio_features,spotify:track:54keQfscRhmi4CVGOj1zDC,https://api.spotify.com/v1/tracks/54keQfscRhmi4CVGOj1zDC,https://api.spotify.com/v1/audio-analysis/54keQfscRhmi4CVGOj1zDC,189427,4
56ioliVgexQbPtTGSS3ndd,Parish,2021-03-24,47,0.673,0.634,1,-7.789,0,0.0448,0.0268,0.604,0.159,0.244,110.98,audio_features,spotify:track:56ioliVgexQbPtTGSS3ndd,https://api.spotify.com/v1/tracks/56ioliVgexQbPtTGSS3ndd,https://api.spotify.com/v1/audio-analysis/56ioliVgexQbPtTGSS3ndd,109166,4
57ZIiSZM7z5ycVUFExjpwg,Grey Matters,2021-05-12,0,0.359,0.705,9,-3.847,0,0.0511,0.00381,0.257,0.135,0.909,161.154,audio_features,spotify:track:57ZIiSZM7z5ycVUFExjpwg,https://api.spotify.com/v1/tracks/57ZIiSZM7z5ycVUFExjpwg,https://api.spotify.com/v1/audio-analysis/57ZIiSZM7z5ycVUFExjpwg,114786,4
59EujaDtL3U1EMND2MWNVK,Tordbot,2021-06-09,40,0.368,0.997,2,-0.624,1,0.202,0.436,1.35e-4,0.29,0.208,102.292,audio_features,spotify:track:59EujaDtL3U1EMND2MWNVK,https://api.spotify.com/v1/tracks/59EujaDtL3U1EMND2MWNVK,https://api.spotify.com/v1/audio-analysis/59EujaDtL3U1EMND2MWNVK,67944,4
