id,tracks$items$track.name,release,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
2fPCgrIBs7PSTprFFJaa5k,Oriens,2013-11-23,30,0.451,0.897,0,-4.688,1,0.0545,0.00959,0.739,0.0607,0.607,92.506,audio_features,spotify:track:2fPCgrIBs7PSTprFFJaa5k,https://api.spotify.com/v1/tracks/2fPCgrIBs7PSTprFFJaa5k,https://api.spotify.com/v1/audio-analysis/2fPCgrIBs7PSTprFFJaa5k,236513,4
2FV6BzlfvBkr3nu1YBP2l8,Paradise - 2020 Remaster,2020-06-05,25,0.578,0.856,6,-8.419,0,0.0304,0.00166,0.861,0.123,0.77,126.04,audio_features,spotify:track:2FV6BzlfvBkr3nu1YBP2l8,https://api.spotify.com/v1/tracks/2FV6BzlfvBkr3nu1YBP2l8,https://api.spotify.com/v1/audio-analysis/2FV6BzlfvBkr3nu1YBP2l8,149524,4
2gCWc8vHd2lyKas3WFoVp6,puanipunai_war,2020-02-02,26,0.617,0.988,7,-0.132,1,0.159,0.225,0.349,0.0907,0.572,135.39,audio_features,spotify:track:2gCWc8vHd2lyKas3WFoVp6,https://api.spotify.com/v1/tracks/2gCWc8vHd2lyKas3WFoVp6,https://api.spotify.com/v1/audio-analysis/2gCWc8vHd2lyKas3WFoVp6,130184,4
2gl7Rj80MhuvAyRwxg3ZNT,Pray a LOVE,2021-12-05,21,0.734,0.88,1,-5.706,0,0.0511,0.0101,0,0.191,0.803,122.981,audio_features,spotify:track:2gl7Rj80MhuvAyRwxg3ZNT,https://api.spotify.com/v1/tracks/2gl7Rj80MhuvAyRwxg3ZNT,https://api.spotify.com/v1/audio-analysis/2gl7Rj80MhuvAyRwxg3ZNT,304765,4
2GM6ZwqOHgACPgrgh2xueI,Thirty Million Persona,2019-01-21,19,0.482,0.928,11,-5.194,0,0.0912,0.209,1.1e-4,0.327,0.372,160.007,audio_features,spotify:track:2GM6ZwqOHgACPgrgh2xueI,https://api.spotify.com/v1/tracks/2GM6ZwqOHgACPgrgh2xueI,https://api.spotify.com/v1/audio-analysis/2GM6ZwqOHgACPgrgh2xueI,143813,4
2H9wX4fPFQHILYJi38PxRw,Iyaiya feat.Miku,2015-02-01,32,0.694,0.931,11,-4.694,0,0.038,0.0981,0,0.232,0.667,127.994,audio_features,spotify:track:2H9wX4fPFQHILYJi38PxRw,https://api.spotify.com/v1/tracks/2H9wX4fPFQHILYJi38PxRw,https://api.spotify.com/v1/audio-analysis/2H9wX4fPFQHILYJi38PxRw,204507,4
2hGqv9PQWogGjppar7qjdq,prejudice,2015-07-26,16,0.483,0.768,0,-6.374,0,0.0342,0.168,0.821,0.14,0.643,124.996,audio_features,spotify:track:2hGqv9PQWogGjppar7qjdq,https://api.spotify.com/v1/tracks/2hGqv9PQWogGjppar7qjdq,https://api.spotify.com/v1/audio-analysis/2hGqv9PQWogGjppar7qjdq,177973,4
2hlu7jCV2OSNWDh0CqqLjS,Bang!!,2021-03-06,25,0.796,0.926,6,-2.912,1,0.0602,0.00373,1.7e-4,0.0263,0.818,130.032,audio_features,spotify:track:2hlu7jCV2OSNWDh0CqqLjS,https://api.spotify.com/v1/tracks/2hlu7jCV2OSNWDh0CqqLjS,https://api.spotify.com/v1/audio-analysis/2hlu7jCV2OSNWDh0CqqLjS,240213,4
2l1xrMPQCaVZGR0l5SRLXh,Sweet* Witch* Girl* - long ver.,2020-08-05,28,0.362,0.996,5,-2.685,0,0.149,0.00749,0.473,0.221,0.0671,179.953,audio_features,spotify:track:2l1xrMPQCaVZGR0l5SRLXh,https://api.spotify.com/v1/tracks/2l1xrMPQCaVZGR0l5SRLXh,https://api.spotify.com/v1/audio-analysis/2l1xrMPQCaVZGR0l5SRLXh,256482,4
2mXVbE0KJuJ40wQklWY687,KABOOOOOM!!!!,2017-09-06,22,0.444,0.939,7,-7.557,1,0.0827,7.97e-4,0.486,0.1,0.0994,175.013,audio_features,spotify:track:2mXVbE0KJuJ40wQklWY687,https://api.spotify.com/v1/tracks/2mXVbE0KJuJ40wQklWY687,https://api.spotify.com/v1/audio-analysis/2mXVbE0KJuJ40wQklWY687,247997,4
2sLiraam77CBlzcUzsTVTi,Tenri Kaku Joh,2019-12-14,19,0.46,0.946,9,-7.416,0,0.0382,5.52e-5,0.0772,0.066,0.466,149.992,audio_features,spotify:track:2sLiraam77CBlzcUzsTVTi,https://api.spotify.com/v1/tracks/2sLiraam77CBlzcUzsTVTi,https://api.spotify.com/v1/audio-analysis/2sLiraam77CBlzcUzsTVTi,216600,4
2T4FlJl7BqYD5yVAKBbWhq,Mousou Chu!!,2020-03-01,18,0.62,0.995,7,-1.5,1,0.164,0.0165,6.3e-4,0.294,0.444,119.006,audio_features,spotify:track:2T4FlJl7BqYD5yVAKBbWhq,https://api.spotify.com/v1/tracks/2T4FlJl7BqYD5yVAKBbWhq,https://api.spotify.com/v1/audio-analysis/2T4FlJl7BqYD5yVAKBbWhq,183380,4
2UN4Gqz9MuKG9IjKBMBLVQ,Kill My Fortune,2021-10-01,20,0.442,0.97,6,-3.931,0,0.278,0.00837,0,0.151,0.655,180.008,audio_features,spotify:track:2UN4Gqz9MuKG9IjKBMBLVQ,https://api.spotify.com/v1/tracks/2UN4Gqz9MuKG9IjKBMBLVQ,https://api.spotify.com/v1/audio-analysis/2UN4Gqz9MuKG9IjKBMBLVQ,142533,4
2v13xMd3zsHWp58Y5AIcQh,The Happycore Idol,2021-10-10,15,0.432,0.947,8,-6.167,1,0.0486,9.25e-5,0.829,0.0409,0.608,170.007,audio_features,spotify:track:2v13xMd3zsHWp58Y5AIcQh,https://api.spotify.com/v1/tracks/2v13xMd3zsHWp58Y5AIcQh,https://api.spotify.com/v1/audio-analysis/2v13xMd3zsHWp58Y5AIcQh,139588,4
